Order ID,Order_Date,City,Month,Hour,DayOfWeek,DayType,Total_Items,Unique_Products,Order_Value,Order_Segment,Categories,Is_Multi_Product
223238,2019-07-28 11:50:00,Seattle,7,11,Sunday,Weekend,1,1,3.84,Low,Accessories,0
223239,2019-07-30 16:42:00,San Francisco,7,16,Tuesday,Weekday,1,1,3.84,Low,Accessories,0
223240,2019-07-05 20:47:00,New York City,7,20,Friday,Weekday,1,1,389.99,High,Electronics,0
223241,2019-07-19 20:33:00,Boston,7,20,Friday,Weekday,1,1,11.95,Low,Accessories,0
223242,2019-07-01 14:55:00,Los Angeles,7,14,Monday,Weekday,1,1,300.0,High,Electronics,0
223243,2019-07-16 18:50:00,New York City,7,18,Tuesday,Weekday,1,1,11.99,Low,Audio,0
223244,2019-07-09 11:05:00,Seattle,7,11,Tuesday,Weekday,2,2,6.83,Low,Accessories,1
223245,2019-07-14 10:32:00,San Francisco,7,10,Sunday,Weekend,1,1,99.99,Medium,Audio,0
223246,2019-07-05 18:06:00,San Francisco,7,18,Friday,Weekday,2,1,5.98,Low,Accessories,0
223247,2019-07-26 13:57:00,Boston,7,13,Friday,Weekday,1,1,2.99,Low,Accessories,0
223248,2019-07-30 21:53:00,Boston,7,21,Tuesday,Weekday,1,1,11.99,Low,Audio,0
223249,2019-07-06 11:18:00,Los Angeles,7,11,Saturday,Weekend,1,1,149.99,Medium,Electronics,0
223250,2019-07-15 17:44:00,New York City,7,17,Monday,Weekday,2,1,5.98,Low,Accessories,0
223251,2019-07-18 14:09:00,Portland,7,14,Thursday,Weekday,1,1,11.99,Low,Audio,0
223252,2019-07-07 22:28:00,San Francisco,7,22,Sunday,Weekend,3,1,8.97,Low,Accessories,0
223253,2019-07-17 22:09:00,San Francisco,7,22,Wednesday,Weekday,1,1,99.99,Medium,Audio,0
223254,2019-07-19 20:36:00,Austin,7,20,Friday,Weekday,1,1,300.0,High,Electronics,0
223255,2019-07-31 18:46:00,Los Angeles,7,18,Wednesday,Weekday,1,1,3.84,Low,Accessories,0
223256,2019-07-03 19:21:00,Boston,7,19,Wednesday,Weekday,1,1,379.99,High,Electronics,0
223257,2019-07-22 23:36:00,San Francisco,7,23,Monday,Weekday,1,1,11.95,Low,Accessories,0
223258,2019-07-30 16:09:00,Boston,7,16,Tuesday,Weekday,1,1,11.99,Low,Audio,0
223259,2019-07-23 21:54:00,Seattle,7,21,Tuesday,Weekday,1,1,389.99,High,Electronics,0
223260,2019-07-19 12:30:00,San Francisco,7,12,Friday,Weekday,1,1,11.95,Low,Accessories,0
223261,2019-07-04 22:16:00,Dallas,7,22,Thursday,Weekday,1,1,14.95,Medium,Accessories,0
223262,2019-07-02 01:24:00,Los Angeles,7,1,Tuesday,Weekday,1,1,109.99,Medium,Electronics,0
223263,2019-07-18 21:24:00,New York City,7,21,Thursday,Weekday,1,1,109.99,Medium,Electronics,0
223264,2019-07-13 20:41:00,Austin,7,20,Saturday,Weekend,1,1,2.99,Low,Accessories,0
223265,2019-07-04 12:58:00,Los Angeles,7,12,Thursday,Weekday,2,1,300.0,High,Audio,0
223266,2019-07-14 15:27:00,Seattle,7,15,Sunday,Weekend,1,1,14.95,Medium,Accessories,0
223267,2019-07-22 00:42:00,Los Angeles,7,0,Monday,Weekday,1,1,14.95,Medium,Accessories,0
223268,2019-07-10 08:47:00,Seattle,7,8,Wednesday,Weekday,1,1,2.99,Low,Accessories,0
223269,2019-07-05 20:28:00,Portland,7,20,Friday,Weekday,1,1,700.0,High,Electronics,0
223270,2019-07-24 20:51:00,New York City,7,20,Wednesday,Weekday,1,1,11.95,Low,Accessories,0
223271,2019-07-13 21:54:00,Los Angeles,7,21,Saturday,Weekend,2,1,7.68,Low,Accessories,0
223272,2019-07-05 12:43:00,San Francisco,7,12,Friday,Weekday,1,1,3.84,Low,Accessories,0
223273,2019-07-27 20:47:00,Los Angeles,7,20,Saturday,Weekend,1,1,700.0,High,Electronics,0
223274,2019-07-20 21:18:00,Los Angeles,7,21,Saturday,Weekend,1,1,11.95,Low,Accessories,0
223275,2019-07-29 09:26:00,New York City,7,9,Monday,Weekday,1,1,14.95,Medium,Accessories,0
223276,2019-07-29 12:26:00,Los Angeles,7,12,Monday,Weekday,1,1,11.95,Low,Accessories,0
223277,2019-07-09 12:18:00,Atlanta,7,12,Tuesday,Weekday,1,1,379.99,High,Electronics,0
223278,2019-07-03 19:11:00,San Francisco,7,19,Wednesday,Weekday,1,1,3.84,Low,Accessories,0
223279,2019-07-15 13:20:00,Atlanta,7,13,Monday,Weekday,1,1,2.99,Low,Accessories,0
223280,2019-07-18 15:32:00,San Francisco,7,15,Thursday,Weekday,2,1,5.98,Low,Accessories,0
223281,2019-07-15 10:23:00,New York City,7,10,Monday,Weekday,1,1,11.95,Low,Accessories,0
223282,2019-07-16 11:42:00,San Francisco,7,11,Tuesday,Weekday,1,1,14.95,Medium,Accessories,0
223283,2019-07-05 23:40:00,New York City,7,23,Friday,Weekday,1,1,149.99,Medium,Electronics,0
223284,2019-07-08 18:05:00,San Francisco,7,18,Monday,Weekday,1,1,3.84,Low,Accessories,0
223285,2019-07-30 18:33:00,New York City,7,18,Tuesday,Weekday,1,1,14.95,Medium,Accessories,0
223286,2019-07-03 14:47:00,Seattle,7,14,Wednesday,Weekday,2,1,5.98,Low,Accessories,0
223287,2019-07-09 12:18:00,Boston,7,12,Tuesday,Weekday,1,1,3.84,Low,Accessories,0
223288,2019-07-10 10:28:00,Portland,7,10,Wednesday,Weekday,1,1,2.99,Low,Accessories,0
223289,2019-07-03 13:50:00,Boston,7,13,Wednesday,Weekday,1,1,3.84,Low,Accessories,0
223290,2019-07-15 20:16:00,Portland,7,20,Monday,Weekday,1,1,3.84,Low,Accessories,0
223291,2019-07-22 15:35:00,Los Angeles,7,15,Monday,Weekday,1,1,2.99,Low,Accessories,0
223292,2019-07-06 14:53:00,Los Angeles,7,14,Saturday,Weekend,1,1,11.95,Low,Accessories,0
223293,2019-07-26 18:41:00,San Francisco,7,18,Friday,Weekday,1,1,300.0,High,Electronics,0
223294,2019-07-07 17:16:00,San Francisco,7,17,Sunday,Weekend,1,1,11.95,Low,Accessories,0
223295,2019-07-20 15:06:00,Los Angeles,7,15,Saturday,Weekend,2,1,5.98,Low,Accessories,0
223296,2019-07-06 16:07:00,San Francisco,7,16,Saturday,Weekend,1,1,400.0,High,Electronics,0
223297,2019-07-28 10:38:00,Los Angeles,7,10,Sunday,Weekend,1,1,150.0,High,Audio,0
223298,2019-07-24 21:03:00,San Francisco,7,21,Wednesday,Weekday,1,1,11.99,Low,Audio,0
223299,2019-07-09 21:03:00,Portland,7,21,Tuesday,Weekday,3,1,8.97,Low,Accessories,0
223300,2019-07-25 13:42:00,Seattle,7,13,Thursday,Weekday,1,1,14.95,Medium,Accessories,0
223301,2019-07-09 11:52:00,Boston,7,11,Tuesday,Weekday,2,1,29.9,Medium,Accessories,0
223302,2019-07-05 18:42:00,New York City,7,18,Friday,Weekday,2,1,23.9,Medium,Accessories,0
223303,2019-07-01 13:03:00,Los Angeles,7,13,Monday,Weekday,1,1,14.95,Medium,Accessories,0
223304,2019-07-02 14:03:00,Seattle,7,14,Tuesday,Weekday,1,1,150.0,High,Audio,0
223305,2019-07-16 14:09:00,San Francisco,7,14,Tuesday,Weekday,1,1,400.0,High,Electronics,0
223306,2019-07-13 19:14:00,Atlanta,7,19,Saturday,Weekend,2,1,5.98,Low,Accessories,0
223307,2019-07-22 21:58:00,San Francisco,7,21,Monday,Weekday,1,1,700.0,High,Electronics,0
223308,2019-07-25 10:44:00,Los Angeles,7,10,Thursday,Weekday,1,1,3.84,Low,Accessories,0
223309,2019-07-09 11:27:00,San Francisco,7,11,Tuesday,Weekday,1,1,11.95,Low,Accessories,0
223310,2019-07-26 19:55:00,San Francisco,7,19,Friday,Weekday,1,1,600.0,High,Home Appliances,0
223311,2019-07-30 17:26:00,Portland,7,17,Tuesday,Weekday,2,1,5.98,Low,Accessories,0
223312,2019-07-06 10:33:00,Los Angeles,7,10,Saturday,Weekend,1,1,150.0,High,Audio,0
223313,2019-07-30 18:52:00,Seattle,7,18,Tuesday,Weekday,1,1,400.0,High,Electronics,0
223314,2019-07-26 13:09:00,Portland,7,13,Friday,Weekday,1,1,14.95,Medium,Accessories,0
223315,2019-07-01 22:58:00,Seattle,7,22,Monday,Weekday,1,1,14.95,Medium,Accessories,0
223316,2019-07-08 11:34:00,San Francisco,7,11,Monday,Weekday,1,1,11.99,Low,Audio,0
223317,2019-07-05 22:36:00,New York City,7,22,Friday,Weekday,1,1,11.95,Low,Accessories,0
223318,2019-07-18 17:18:00,San Francisco,7,17,Thursday,Weekday,1,1,11.99,Low,Audio,0
223319,2019-07-27 23:05:00,Dallas,7,23,Saturday,Weekend,1,1,150.0,High,Audio,0
223320,2019-07-12 20:14:00,Boston,7,20,Friday,Weekday,1,1,3.84,Low,Accessories,0
223321,2019-07-21 10:13:00,San Francisco,7,10,Sunday,Weekend,2,2,411.95,High,"Accessories, Electronics",1
223322,2019-07-28 20:11:00,Dallas,7,20,Sunday,Weekend,1,1,99.99,Medium,Audio,0
223323,2019-07-22 00:22:00,Portland,7,0,Monday,Weekday,2,1,23.98,Medium,Audio,0
223324,2019-07-20 21:50:00,San Francisco,7,21,Saturday,Weekend,1,1,149.99,Medium,Electronics,0
223325,2019-07-22 12:17:00,Atlanta,7,12,Monday,Weekday,2,1,23.9,Medium,Accessories,0
223326,2019-07-23 10:05:00,Boston,7,10,Tuesday,Weekday,2,2,809.99,High,Electronics,1
223327,2019-07-18 21:04:00,Los Angeles,7,21,Thursday,Weekday,1,1,2.99,Low,Accessories,0
223328,2019-07-31 10:27:00,San Francisco,7,10,Wednesday,Weekday,1,1,11.99,Low,Audio,0
223329,2019-07-11 21:59:00,Boston,7,21,Thursday,Weekday,1,1,14.95,Medium,Accessories,0
223330,2019-07-23 14:19:00,Portland,7,14,Tuesday,Weekday,1,1,11.95,Low,Accessories,0
223331,2019-07-20 12:32:00,Dallas,7,12,Saturday,Weekend,1,1,2.99,Low,Accessories,0
223332,2019-07-27 08:53:00,Portland,7,8,Saturday,Weekend,1,1,14.95,Medium,Accessories,0
223333,2019-07-24 14:57:00,Boston,7,14,Wednesday,Weekday,1,1,11.95,Low,Accessories,0
223334,2019-07-01 23:39:00,San Francisco,7,23,Monday,Weekday,1,1,109.99,Medium,Electronics,0
223335,2019-07-05 01:14:00,New York City,7,1,Friday,Weekday,1,1,99.99,Medium,Audio,0
223336,2019-07-09 12:35:00,Boston,7,12,Tuesday,Weekday,1,1,11.99,Low,Audio,0
223337,2019-07-15 17:55:00,Los Angeles,7,17,Monday,Weekday,1,1,3.84,Low,Accessories,0
223338,2019-07-17 11:23:00,San Francisco,7,11,Wednesday,Weekday,1,1,600.0,High,Electronics,0
223339,2019-07-07 10:07:00,Boston,7,10,Sunday,Weekend,1,1,11.95,Low,Accessories,0
223340,2019-07-27 11:09:00,San Francisco,7,11,Saturday,Weekend,1,1,150.0,High,Audio,0
223341,2019-07-24 13:24:00,Portland,7,13,Wednesday,Weekday,1,1,3.84,Low,Accessories,0
223342,2019-07-01 21:36:00,San Francisco,7,21,Monday,Weekday,1,1,99.99,Medium,Audio,0
223343,2019-07-18 13:52:00,Los Angeles,7,13,Thursday,Weekday,1,1,2.99,Low,Accessories,0
223344,2019-07-02 18:31:00,San Francisco,7,18,Tuesday,Weekday,1,1,379.99,High,Electronics,0
223345,2019-07-07 21:52:00,Austin,7,21,Sunday,Weekend,1,1,3.84,Low,Accessories,0
223346,2019-07-24 11:51:00,Boston,7,11,Wednesday,Weekday,1,1,2.99,Low,Accessories,0
223347,2019-07-08 21:46:00,Portland,7,21,Monday,Weekday,1,1,400.0,High,Electronics,0
223348,2019-07-15 19:17:00,Austin,7,19,Monday,Weekday,1,1,150.0,High,Audio,0
223349,2019-07-14 18:45:00,Boston,7,18,Sunday,Weekend,1,1,99.99,Medium,Audio,0
223350,2019-07-24 00:43:00,Boston,7,0,Wednesday,Weekday,2,1,7.68,Low,Accessories,0
223351,2019-07-06 12:12:00,Los Angeles,7,12,Saturday,Weekend,1,1,11.99,Low,Audio,0
223352,2019-07-02 15:22:00,Seattle,7,15,Tuesday,Weekday,1,1,14.95,Medium,Accessories,0
223353,2019-07-26 10:12:00,New York City,7,10,Friday,Weekday,2,2,850.0,High,"Audio, Electronics",1
223354,2019-07-09 09:02:00,Boston,7,9,Tuesday,Weekday,1,1,11.95,Low,Accessories,0
223355,2019-07-24 20:24:00,Seattle,7,20,Wednesday,Weekday,1,1,600.0,High,Home Appliances,0
223356,2019-07-24 11:39:00,Los Angeles,7,11,Wednesday,Weekday,1,1,149.99,Medium,Electronics,0
223357,2019-07-30 15:40:00,New York City,7,15,Tuesday,Weekday,1,1,11.99,Low,Audio,0
223358,2019-07-17 17:38:00,Seattle,7,17,Wednesday,Weekday,1,1,99.99,Medium,Audio,0
223359,2019-07-03 10:11:00,Dallas,7,10,Wednesday,Weekday,1,1,150.0,High,Audio,0
223360,2019-07-03 15:10:00,San Francisco,7,15,Wednesday,Weekday,1,1,99.99,Medium,Audio,0
223361,2019-07-13 17:47:00,New York City,7,17,Saturday,Weekend,2,1,7.68,Low,Accessories,0
223362,2019-07-26 14:01:00,Atlanta,7,14,Friday,Weekday,1,1,150.0,High,Audio,0
223363,2019-07-27 08:59:00,Dallas,7,8,Saturday,Weekend,1,1,99.99,Medium,Audio,0
223364,2019-07-26 12:59:00,Los Angeles,7,12,Friday,Weekday,1,1,389.99,High,Electronics,0
223365,2019-07-27 22:11:00,Los Angeles,7,22,Saturday,Weekend,1,1,149.99,Medium,Electronics,0
223366,2019-07-16 17:31:00,Boston,7,17,Tuesday,Weekday,1,1,99.99,Medium,Audio,0
223367,2019-07-30 09:59:00,New York City,7,9,Tuesday,Weekday,1,1,11.95,Low,Accessories,0
223368,2019-07-27 17:33:00,Portland,7,17,Saturday,Weekend,1,1,109.99,Medium,Electronics,0
223369,2019-07-12 10:00:00,Los Angeles,7,10,Friday,Weekday,1,1,379.99,High,Electronics,0
223370,2019-07-24 21:03:00,New York City,7,21,Wednesday,Weekday,1,1,3.84,Low,Accessories,0
223371,2019-07-18 20:39:00,San Francisco,7,20,Thursday,Weekday,1,1,379.99,High,Electronics,0
223372,2019-07-03 11:46:00,Dallas,7,11,Wednesday,Weekday,1,1,99.99,Medium,Audio,0
223373,2019-07-06 16:47:00,San Francisco,7,16,Saturday,Weekend,2,2,1711.95,High,"Accessories, Electronics",1
223374,2019-07-01 08:08:00,Los Angeles,7,8,Monday,Weekday,2,1,7.68,Low,Accessories,0
223375,2019-07-26 00:25:00,New York City,7,0,Friday,Weekday,1,1,150.0,High,Audio,0
223376,2019-07-10 23:30:00,Los Angeles,7,23,Wednesday,Weekday,1,1,99.99,Medium,Audio,0
223377,2019-07-08 06:54:00,Portland,7,6,Monday,Weekday,1,1,300.0,High,Electronics,0
223378,2019-07-23 08:57:00,Atlanta,7,8,Tuesday,Weekday,1,1,389.99,High,Electronics,0
223379,2019-07-27 10:11:00,New York City,7,10,Saturday,Weekend,1,1,99.99,Medium,Audio,0
223380,2019-07-16 09:52:00,Boston,7,9,Tuesday,Weekday,1,1,600.0,High,Electronics,0
223381,2019-07-11 17:41:00,San Francisco,7,17,Thursday,Weekday,2,1,5.98,Low,Accessories,0
223382,2019-07-10 17:20:00,Los Angeles,7,17,Wednesday,Weekday,1,1,11.99,Low,Audio,0
223383,2019-07-16 15:49:00,Los Angeles,7,15,Tuesday,Weekday,1,1,149.99,Medium,Electronics,0
223384,2019-07-22 11:15:00,San Francisco,7,11,Monday,Weekday,1,1,600.0,High,Electronics,0
223385,2019-07-24 11:03:00,Los Angeles,7,11,Wednesday,Weekday,1,1,99.99,Medium,Audio,0
223386,2019-07-13 18:05:00,Dallas,7,18,Saturday,Weekend,1,1,1700.0,High,Electronics,0
223387,2019-07-10 22:18:00,New York City,7,22,Wednesday,Weekday,1,1,11.99,Low,Audio,0
223388,2019-07-21 20:14:00,Dallas,7,20,Sunday,Weekend,1,1,389.99,High,Electronics,0
223389,2019-07-21 19:38:00,Los Angeles,7,19,Sunday,Weekend,1,1,11.99,Low,Audio,0
223390,2019-07-31 17:27:00,Atlanta,7,17,Wednesday,Weekday,1,1,109.99,Medium,Electronics,0
223391,2019-07-27 13:27:00,Boston,7,13,Saturday,Weekend,1,1,379.99,High,Electronics,0
223392,2019-07-19 08:58:00,Boston,7,8,Friday,Weekday,2,1,23.9,Medium,Accessories,0
223393,2019-07-05 19:25:00,San Francisco,7,19,Friday,Weekday,1,1,11.95,Low,Accessories,0
223394,2019-07-06 17:52:00,Portland,7,17,Saturday,Weekend,1,1,3.84,Low,Accessories,0
223395,2019-07-03 12:45:00,San Francisco,7,12,Wednesday,Weekday,2,1,5.98,Low,Accessories,0
223396,2019-07-19 10:30:00,New York City,7,10,Friday,Weekday,1,1,389.99,High,Electronics,0
223397,2019-07-01 17:06:00,Los Angeles,7,17,Monday,Weekday,1,1,600.0,High,Electronics,0
223398,2019-07-11 20:16:00,New York City,7,20,Thursday,Weekday,1,1,3.84,Low,Accessories,0
223399,2019-07-12 16:35:00,Boston,7,16,Friday,Weekday,1,1,150.0,High,Audio,0
223400,2019-07-06 01:51:00,San Francisco,7,1,Saturday,Weekend,1,1,11.99,Low,Audio,0
223401,2019-07-27 00:10:00,New York City,7,0,Saturday,Weekend,1,1,2.99,Low,Accessories,0
223402,2019-07-31 00:44:00,Portland,7,0,Wednesday,Weekday,1,1,14.95,Medium,Accessories,0
223403,2019-07-05 20:14:00,Los Angeles,7,20,Friday,Weekday,1,1,11.99,Low,Audio,0
223404,2019-07-24 09:54:00,New York City,7,9,Wednesday,Weekday,1,1,379.99,High,Electronics,0
223405,2019-07-17 21:58:00,Portland,7,21,Wednesday,Weekday,1,1,389.99,High,Electronics,0
223406,2019-07-04 19:42:00,Portland,7,19,Thursday,Weekday,1,1,150.0,High,Audio,0
223407,2019-07-09 01:52:00,Boston,7,1,Tuesday,Weekday,1,1,14.95,Medium,Accessories,0
223408,2019-07-17 20:11:00,Portland,7,20,Wednesday,Weekday,1,1,1700.0,High,Electronics,0
223409,2019-07-06 14:10:00,Atlanta,7,14,Saturday,Weekend,1,1,11.95,Low,Accessories,0
223410,2019-07-06 15:49:00,New York City,7,15,Saturday,Weekend,1,1,150.0,High,Audio,0
223411,2019-07-12 19:15:00,Portland,7,19,Friday,Weekday,1,1,389.99,High,Electronics,0
223412,2019-07-01 22:04:00,Boston,7,22,Monday,Weekday,1,1,379.99,High,Electronics,0
223413,2019-07-30 10:54:00,New York City,7,10,Tuesday,Weekday,1,1,11.99,Low,Audio,0
223414,2019-07-31 13:20:00,Dallas,7,13,Wednesday,Weekday,2,1,5.98,Low,Accessories,0
223415,2019-07-26 10:19:00,Los Angeles,7,10,Friday,Weekday,1,1,3.84,Low,Accessories,0
223416,2019-07-21 16:22:00,San Francisco,7,16,Sunday,Weekend,1,1,109.99,Medium,Electronics,0
223417,2019-07-13 18:03:00,San Francisco,7,18,Saturday,Weekend,1,1,149.99,Medium,Electronics,0
223418,2019-07-30 11:30:00,New York City,7,11,Tuesday,Weekday,1,1,2.99,Low,Accessories,0
223419,2019-07-12 09:02:00,Seattle,7,9,Friday,Weekday,3,1,11.52,Low,Accessories,0
223420,2019-07-30 12:17:00,Atlanta,7,12,Tuesday,Weekday,1,1,14.95,Medium,Accessories,0
223421,2019-07-31 07:18:00,New York City,7,7,Wednesday,Weekday,1,1,2.99,Low,Accessories,0
223422,2019-07-09 16:49:00,Portland,7,16,Tuesday,Weekday,1,1,11.99,Low,Audio,0
223423,2019-07-01 19:50:00,Los Angeles,7,19,Monday,Weekday,1,1,99.99,Medium,Audio,0
223424,2019-07-13 19:34:00,Boston,7,19,Saturday,Weekend,1,1,3.84,Low,Accessories,0
223425,2019-07-22 15:18:00,San Francisco,7,15,Monday,Weekday,1,1,11.95,Low,Accessories,0
223426,2019-07-18 08:40:00,Boston,7,8,Thursday,Weekday,1,1,1700.0,High,Electronics,0
223427,2019-07-25 16:19:00,San Francisco,7,16,Thursday,Weekday,1,1,150.0,High,Audio,0
223428,2019-07-18 22:59:00,New York City,7,22,Thursday,Weekday,1,1,700.0,High,Electronics,0
223429,2019-07-19 19:47:00,Los Angeles,7,19,Friday,Weekday,1,1,2.99,Low,Accessories,0
223430,2019-07-10 12:45:00,Los Angeles,7,12,Wednesday,Weekday,2,1,5.98,Low,Accessories,0
223431,2019-07-21 10:54:00,New York City,7,10,Sunday,Weekend,1,1,14.95,Medium,Accessories,0
223432,2019-07-24 08:08:00,Portland,7,8,Wednesday,Weekday,1,1,150.0,High,Audio,0
223433,2019-07-13 12:56:00,New York City,7,12,Saturday,Weekend,1,1,14.95,Medium,Accessories,0
223434,2019-07-24 15:30:00,San Francisco,7,15,Wednesday,Weekday,1,1,14.95,Medium,Accessories,0
223435,2019-07-05 12:46:00,Dallas,7,12,Friday,Weekday,1,1,109.99,Medium,Electronics,0
223436,2019-07-13 22:33:00,Portland,7,22,Saturday,Weekend,1,1,150.0,High,Audio,0
223437,2019-07-31 22:04:00,Boston,7,22,Wednesday,Weekday,2,1,5.98,Low,Accessories,0
223438,2019-07-17 01:27:00,Austin,7,1,Wednesday,Weekday,1,1,600.0,High,Home Appliances,0
223439,2019-07-09 19:14:00,San Francisco,7,19,Tuesday,Weekday,1,1,150.0,High,Audio,0
223440,2019-07-26 01:00:00,Seattle,7,1,Friday,Weekday,1,1,11.95,Low,Accessories,0
223441,2019-07-27 17:21:00,Los Angeles,7,17,Saturday,Weekend,1,1,14.95,Medium,Accessories,0
223442,2019-07-02 12:31:00,Seattle,7,12,Tuesday,Weekday,2,1,5.98,Low,Accessories,0
223443,2019-07-29 20:02:00,New York City,7,20,Monday,Weekday,1,1,700.0,High,Electronics,0
223444,2019-07-04 08:11:00,San Francisco,7,8,Thursday,Weekday,1,1,11.95,Low,Accessories,0
223445,2019-07-20 17:12:00,New York City,7,17,Saturday,Weekend,1,1,149.99,Medium,Electronics,0
223446,2019-07-20 11:27:00,Portland,7,11,Saturday,Weekend,1,1,11.99,Low,Audio,0
223447,2019-07-17 19:20:00,Seattle,7,19,Wednesday,Weekday,1,1,1700.0,High,Electronics,0
223448,2019-07-27 05:50:00,Los Angeles,7,5,Saturday,Weekend,1,1,11.99,Low,Audio,0
223449,2019-07-09 12:54:00,New York City,7,12,Tuesday,Weekday,1,1,11.99,Low,Audio,0
223450,2019-07-20 16:09:00,San Francisco,7,16,Saturday,Weekend,1,1,2.99,Low,Accessories,0
223451,2019-07-24 17:44:00,Atlanta,7,17,Wednesday,Weekday,1,1,11.95,Low,Accessories,0
223452,2019-07-15 09:45:00,San Francisco,7,9,Monday,Weekday,1,1,3.84,Low,Accessories,0
223453,2019-07-12 12:39:00,Los Angeles,7,12,Friday,Weekday,1,1,11.99,Low,Audio,0
223454,2019-07-22 14:45:00,Los Angeles,7,14,Monday,Weekday,1,1,11.99,Low,Audio,0
223455,2019-07-28 07:43:00,Seattle,7,7,Sunday,Weekend,1,1,99.99,Medium,Audio,0
223456,2019-07-15 12:11:00,San Francisco,7,12,Monday,Weekday,1,1,99.99,Medium,Audio,0
223457,2019-07-17 09:05:00,San Francisco,7,9,Wednesday,Weekday,1,1,99.99,Medium,Audio,0
223458,2019-07-04 13:25:00,Atlanta,7,13,Thursday,Weekday,1,1,600.0,High,Home Appliances,0
223459,2019-07-19 12:47:00,New York City,7,12,Friday,Weekday,1,1,300.0,High,Electronics,0
223460,2019-07-10 08:22:00,San Francisco,7,8,Wednesday,Weekday,1,1,11.99,Low,Audio,0
223461,2019-07-23 14:09:00,San Francisco,7,14,Tuesday,Weekday,1,1,2.99,Low,Accessories,0
223462,2019-07-10 22:40:00,San Francisco,7,22,Wednesday,Weekday,1,1,3.84,Low,Accessories,0
223463,2019-07-17 23:59:00,Seattle,7,23,Wednesday,Weekday,1,1,11.99,Low,Audio,0
223464,2019-07-25 20:58:00,Seattle,7,20,Thursday,Weekday,2,2,611.95,High,"Accessories, Electronics",1
223465,2019-07-05 01:12:00,New York City,7,1,Friday,Weekday,1,1,11.95,Low,Accessories,0
223466,2019-07-10 16:09:00,San Francisco,7,16,Wednesday,Weekday,1,1,149.99,Medium,Electronics,0
223467,2019-07-05 16:58:00,Boston,7,16,Friday,Weekday,1,1,3.84,Low,Accessories,0
223468,2019-07-07 11:22:00,Boston,7,11,Sunday,Weekend,1,1,2.99,Low,Accessories,0
223469,2019-07-15 09:34:00,San Francisco,7,9,Monday,Weekday,1,1,300.0,High,Electronics,0
223470,2019-07-27 21:32:00,New York City,7,21,Saturday,Weekend,1,1,99.99,Medium,Audio,0
223471,2019-07-24 11:11:00,Dallas,7,11,Wednesday,Weekday,1,1,2.99,Low,Accessories,0
223472,2019-07-13 11:20:00,Boston,7,11,Saturday,Weekend,1,1,3.84,Low,Accessories,0
223473,2019-07-11 17:18:00,New York City,7,17,Thursday,Weekday,1,1,149.99,Medium,Electronics,0
223474,2019-07-18 18:34:00,Dallas,7,18,Thursday,Weekday,1,1,99.99,Medium,Audio,0
223475,2019-07-21 18:11:00,Boston,7,18,Sunday,Weekend,1,1,150.0,High,Audio,0
223476,2019-07-07 13:01:00,New York City,7,13,Sunday,Weekend,1,1,14.95,Medium,Accessories,0
223477,2019-07-09 17:10:00,San Francisco,7,17,Tuesday,Weekday,1,1,109.99,Medium,Electronics,0
223478,2019-07-07 18:04:00,Seattle,7,18,Sunday,Weekend,1,1,2.99,Low,Accessories,0
223479,2019-07-08 21:15:00,Dallas,7,21,Monday,Weekday,1,1,600.0,High,Electronics,0
223480,2019-07-07 08:27:00,Dallas,7,8,Sunday,Weekend,1,1,99.99,Medium,Audio,0
223481,2019-07-19 15:37:00,Los Angeles,7,15,Friday,Weekday,1,1,379.99,High,Electronics,0
223482,2019-07-20 12:29:00,Boston,7,12,Saturday,Weekend,1,1,150.0,High,Audio,0
223483,2019-07-30 15:57:00,San Francisco,7,15,Tuesday,Weekday,1,1,11.99,Low,Audio,0
223484,2019-07-26 20:39:00,Los Angeles,7,20,Friday,Weekday,1,1,149.99,Medium,Electronics,0
223485,2019-07-10 12:04:00,San Francisco,7,12,Wednesday,Weekday,3,1,8.97,Low,Accessories,0
223486,2019-07-30 13:06:00,Los Angeles,7,13,Tuesday,Weekday,1,1,99.99,Medium,Audio,0
223487,2019-07-09 12:47:00,Seattle,7,12,Tuesday,Weekday,1,1,99.99,Medium,Audio,0
223488,2019-07-08 13:33:00,Los Angeles,7,13,Monday,Weekday,1,1,11.95,Low,Accessories,0
223489,2019-07-20 06:53:00,Los Angeles,7,6,Saturday,Weekend,2,1,5.98,Low,Accessories,0
223490,2019-07-29 11:56:00,New York City,7,11,Monday,Weekday,1,1,600.0,High,Home Appliances,0
223491,2019-07-18 12:19:00,San Francisco,7,12,Thursday,Weekday,1,1,14.95,Medium,Accessories,0
223492,2019-07-02 18:52:00,Seattle,7,18,Tuesday,Weekday,1,1,379.99,High,Electronics,0
223493,2019-07-19 13:43:00,Seattle,7,13,Friday,Weekday,1,1,11.95,Low,Accessories,0
223494,2019-07-22 18:28:00,San Francisco,7,18,Monday,Weekday,1,1,3.84,Low,Accessories,0
223495,2019-07-04 16:44:00,Boston,7,16,Thursday,Weekday,1,1,3.84,Low,Accessories,0
